person_id,school_id,summercamp,female,parental_schooling,parental_lincome,test_year_5,test_year_6
1704,14,0,1,11,14.379749713959757,2.0292458631113988,2.556282495858806
1705,13,1,1,11,14.28653302274111,2.592424289804141,2.889611897975671
1706,16,1,0,13,15.42694889333756,1.508912766085721,3.2547699477002068
1707,16,0,1,11,14.875039205839695,1.988698594404534,1.8910614400969479
1708,26,0,1,10,14.282894117706384,1.8981536447839118,1.391628113855324
1709,29,1,1,11,14.665229268626076,2.8246959659211854,2.632308017191662
1710,7,1,0,13,15.3578384663035,2.502042198742049,3.6412080649217873
1711,20,0,1,10,14.023735927957723,2.426643357958475,2.690368847258737
1712,10,1,0,11,14.200145118146104,1.4294263095178967,1.9700705100941225
1713,10,1,0,13,15.914861950518903,3.2111299034872554,3.762654979832867
1714,30,0,0,11,14.777748342088183,2.4586806508222363,1.9623226243305585
1715,4,1,1,11,14.962252488981646,2.426631471646641,2.6923062782288643
1716,8,1,1,13,15.259341210443472,2.410056648831189,3.2693125768369398
1717,16,1,1,11,14.453384717431934,3.310765311447808,3.170836662876529
1718,23,0,0,12,14.554303742090868,1.7835532308353341,1.8328035583402882
1719,23,0,1,11,14.885648299761817,2.3951128230496703,2.7117943719655555
1720,10,1,1,12,14.83575696267716,2.567346809372704,2.949743338267006
1721,11,1,1,11,14.440035028120286,1.854712635910788,2.734645675524473
1722,19,0,0,11,14.368059102123826,2.0195979542226135,2.1779549173619777
1723,17,0,1,12,14.980778108577423,2.007208998965325,2.339811671075171
1724,12,0,1,10,13.3622597006015,0.8858312880826632,1.0943682553639387
1725,14,1,0,11,14.401051339428133,3.295481040938868,3.3350287011226856
1726,11,1,1,12,14.78495031310577,2.427869882179235,3.0630959933416113
1727,29,1,1,11,14.879949791484703,3.0240495426381853,3.1792905104597033
1728,18,0,1,11,13.927447448995418,2.3019623126374285,2.35029910990081
1729,7,1,0,11,14.467836970045266,1.4610867375911276,2.6743076806843242
1730,6,1,1,12,14.70846972851849,1.4952569813532381,2.2529601582412924
1731,12,0,0,12,14.485342184887037,2.5550349620624546,1.7869011796416772
1732,6,0,0,10,13.785828564529178,1.9915107646304224,2.3527063575873135
1733,27,0,1,12,14.920096049783195,2.3625248509547516,2.913263308550343
1734,19,0,0,11,14.318982685814472,2.24168121336793,2.1590242261379817
1735,27,0,0,11,14.970591495191286,2.519240930990453,2.4716795226784445
1736,26,0,1,10,13.25452292412498,0.46431863024914166,1.284752499789018
1737,30,1,0,12,14.300427287832147,2.3376648446430868,3.2146181636714863
1738,18,0,0,11,14.298650099335369,2.362094199478525,2.3919334408195914
1739,15,1,0,12,15.342296141751607,2.5474331851610996,3.5630702454963106
1740,16,0,1,11,14.501360633353919,1.7548295550084774,1.960475597329257
1741,4,0,0,10,13.591900337217405,2.030117332059558,1.9839647379713836
1742,24,0,1,11,14.441090573062976,1.6664526825712476,1.6811164950807276
1743,7,1,0,11,15.16242383877709,3.535396049482791,4.11344328531255
1744,5,0,1,11,14.274194545871396,1.8603154133367126,1.753900757384823
1745,21,1,1,11,14.869643080424595,3.2764208492227684,2.9258816938879586
1746,24,1,1,11,14.910699411204844,2.521508751904213,2.2611404580875654
1747,15,1,1,10,13.735050122330925,1.2129321503435058,1.9801044882292425
1748,13,1,0,11,13.913364161814618,1.460980782549336,2.6755760980011143
1749,5,0,1,11,14.026751889142021,1.9193787767933346,1.9535151949506406
1750,1,0,0,11,14.86448852169126,2.591052784055236,2.242159865261638
1751,4,1,1,15,16.494634295717066,3.0475299599293058,3.6268967686307825
1752,17,1,1,12,14.800331518832571,2.6789908849560007,2.9052403906771875
1753,18,1,0,10,14.785185957402522,2.2540573631657934,3.3228160029129588
1754,12,0,0,11,14.622778537818926,1.712446990937046,2.5665693537258023
1755,7,0,0,11,14.458184059758,2.1034055111899463,2.2449791060751485
1756,1,0,0,11,14.872105564805286,2.2906996236394863,2.4726210056346734
1757,2,0,0,11,14.209482320616972,2.8833362127432394,2.6100249594495164
1758,25,1,0,11,13.928409775918865,1.4120754173915098,2.1298911560230582
1759,18,0,1,11,14.1175980696109,1.6964070490324192,2.3095334485065178
1760,30,1,1,11,14.408100326516154,2.9719001957365667,3.0530565835543277
1761,18,0,0,10,13.64259681663655,1.9827053017848364,2.4175374188743612
1762,2,0,1,11,14.286512816576037,2.0329501352933095,2.121113346660333
1763,17,1,0,13,16.033285294692778,4.3143721437202736,4.1990146900761305
1764,16,0,0,10,13.840659411632586,2.0023778386516735,2.022921713287974
1765,18,1,1,11,14.94516564520275,2.7571862337874338,3.655596944985527
1766,14,0,1,13,15.237286606729556,2.4999668302594364,2.7050378931399166
1767,9,0,0,11,14.237654049730196,2.5214628125513787,2.0317869382663196
1768,24,0,0,11,14.970448703493382,3.1298244606926597,2.7698146589859705
1769,12,0,1,11,14.01602267281127,2.395510804432167,2.740232011698773
1770,12,0,1,11,14.41304938135292,1.6800044386574944,1.4039003286676401
1771,14,0,0,12,14.88373293238321,2.154006845096567,2.5796957518012507
1772,23,0,0,10,14.418681771715413,2.255138029371473,1.820970603481703
1773,4,0,1,12,14.484174709544915,2.29844001694321,2.7278638163811713
1774,7,1,0,12,14.810979093661889,2.5195229182684304,3.691771651887729
1775,14,0,0,NA,14.166923306301005,2.158466199087393,1.7962988156688893
1776,4,1,0,12,15.21015512546949,2.8726271858718175,3.7343704561666615
1777,8,1,1,11,14.884130658944963,2.9519126951386236,2.734216007938265
1778,26,0,0,11,13.979218574455086,1.6274753134360846,1.8566985602547201
1779,2,1,1,12,14.814154168164613,2.3794021412903934,3.30901881329029
1780,26,0,0,12,14.665696589934239,1.648834395005652,2.254665791860889
1781,15,1,0,11,14.261833959719253,0.7704366359298709,2.0815557707577117
1782,24,0,1,11,14.404695197157634,2.243876870484577,1.8054354360891
1783,26,0,1,10,13.883099006848191,1.0787915355322384,0.7555628968714141
1784,29,1,1,14,16.115181005295213,2.9216290973849803,3.301331627797477
1785,14,0,1,14,15.27610694761762,1.784605996569271,1.9298160953020291
1786,19,0,0,11,14.112708053720725,2.2417113500318235,2.5180216935597484
1787,17,1,0,11,13.807885701506578,1.955190058157744,2.3439658160152943
1788,26,0,1,11,13.801652580142367,1.8329409543864539,2.473262315786793
1789,27,0,1,11,14.603763386978807,2.5329612947738656,1.9467653486515413
1790,23,0,1,11,14.294256821378122,2.7106074340878283,2.513533781714257
1791,11,0,1,11,14.445066725012657,2.5172876705950435,2.5425024147018886
1792,4,1,0,11,14.622962076189106,2.671146841297378,3.5038477756802386
1793,7,0,1,11,14.623312068289152,2.382100259136297,2.6114802924916125
1794,20,0,0,10,14.314601822162132,1.9119149652444054,2.2295614782551874
1795,3,1,1,12,15.43304944662053,2.9424241739137176,3.6634739223252955
1796,21,1,1,13,15.13005011687999,2.3584066188750055,3.327844702042066
1797,12,1,0,11,15.024783663931776,3.3907523097642605,3.370696538797553
1798,5,1,0,12,15.143918616867111,3.247385411376103,3.5678286063866054
1799,29,1,0,12,15.395623075160755,3.4171226659422276,4.231020693868532
1800,26,1,1,11,14.248796789416023,0.878371877268962,2.054479462532541
1801,26,1,0,11,13.992475888184476,1.8756794101047167,2.316508346325371
1802,17,0,1,11,13.814486758255326,2.519786394776516,2.0706962634055563
1803,19,1,1,12,15.52242510951196,2.85668596578227,3.390783837202891
1804,13,1,1,11,13.996522311989466,2.345830251466471,2.875311958561298
1805,16,0,1,10,13.906962516132255,1.7099535701030064,1.4019760205978162
1806,16,0,0,11,14.252262266465195,2.7530952526190378,2.8736144248865005
1807,7,1,0,11,13.601763285703356,1.041190511047462,2.1238979871067336
1808,29,1,1,12,15.241811894204611,3.234064463021292,3.668588700433362
1809,6,1,0,11,14.733403782815945,2.8236251982789478,3.561968733263572
1810,17,1,1,12,15.210171519357575,2.7928973842829743,3.063293684509739
1811,25,0,1,11,14.508148857599302,2.2128961083447423,2.099805906116563
1812,6,0,1,11,14.430055315984108,2.6451157932818776,2.064936882734239
1813,25,1,1,10,13.875881022714152,1.646072138791451,2.3858336618014895
1814,10,1,0,11,14.485223340615772,2.021909343579376,2.5516775774259655
1815,8,1,1,16,16.882240889740096,3.704974286436572,3.6568851956269275
1816,21,1,0,13,15.990046375078986,3.4353672874452963,4.165869131655172
1817,2,0,0,11,14.822131518530012,2.384795508122456,2.6761323577556166
1818,17,0,1,11,14.829753379539614,2.442164619855327,2.5553465728768607
1819,15,0,1,11,13.824699846970693,1.3094423008928504,1.4416335682287726
1820,2,0,0,11,14.554784401192633,2.593466541968167,2.2189185946321826
1821,30,0,1,11,14.418844885821455,2.20181014188016,1.8178500353384341
1822,15,1,0,11,14.330481026692818,2.741068658141268,2.973363132225508
1823,2,1,1,11,14.35244761464896,3.5828150048381975,3.382282822240644
1824,8,0,0,12,14.784141303385022,1.5823753862543783,2.1254719745108535
1825,12,0,0,11,14.043329250992409,2.0427529785448457,2.2274146702886415
1826,6,1,1,11,14.874266030380033,2.8979816294187044,3.462077531700252
1827,1,1,0,11,14.476324554905394,2.201685084913966,2.384369476839678
1828,11,1,0,11,13.85758716276968,1.2306932246736546,2.4779046736058055
1829,18,0,1,11,14.720317923621057,2.6518782012095166,2.2470911934192745
1830,22,1,1,11,15.149982964121351,3.4059884819018373,3.930996697646894
1831,10,1,0,11,15.186157592277622,3.7197358143288546,3.0664927391397647
1832,30,1,1,12,14.180269884461131,1.728355817325832,2.9661688721133417
1833,21,0,1,10,14.459133439794613,1.7708730249512719,1.6167422106597593
1834,22,0,1,10,14.518549974792554,2.247783995950631,2.5939818802276005
1835,4,0,1,11,14.070220984093387,1.758485146871987,1.3158068785515407
1836,18,0,1,11,13.451846322790614,1.8577506564695825,1.8021004353548624
1837,13,0,1,13,15.179503180809343,2.598476482636217,2.2836381407273225
1838,4,1,1,13,16.066522301928956,4.689651714046415,4.093467813883979
1839,6,1,1,11,13.447055414960493,1.2039746422093096,2.0004975596208388
1840,23,0,1,11,14.913619640256455,2.2234129326329835,2.6847153595226
1841,29,1,0,11,14.790299203241238,2.186467813839552,2.439604885356481
1842,18,1,1,13,16.13664278679577,3.8056855140060053,4.407001461241273
1843,2,1,1,12,14.66354428701567,3.1696328442432193,2.964288351728458
1844,22,0,1,12,14.39554156845674,3.168815262179731,2.229552847944096
1845,13,0,0,10,13.450059948376479,2.246351899433186,1.9078877835565862
1846,13,1,1,13,15.112286799899579,3.4297432353865727,3.137050192614097
1847,3,1,0,12,14.324276155288567,1.1651454694392478,1.9193975227183093
1848,7,0,1,10,14.476338364272818,2.2473223199990064,1.9542935318039245
1849,17,1,0,10,13.898572934942159,1.1669094780301734,1.8298638509669087
1850,2,1,0,13,15.534318214512384,2.983932117017575,3.5966022948579934
1851,30,1,1,12,14.995905691886525,2.2884435590133814,3.3418979401699374
1852,21,0,0,10,13.418957189165775,2.146291755734487,1.612728861241764
1853,27,0,1,11,14.142390025484202,1.7033260335458953,1.9473897377540972
1854,19,1,0,10,14.480263053110612,2.428105772712185,2.8757955747582407
1855,29,0,0,11,14.278796872726327,2.3613190263783452,2.9182681175244585
1856,5,0,0,11,13.880085807078054,1.537690893277069,0.9075493702898604
1857,17,0,1,11,14.752125253192558,2.4862217852378397,2.562238289745151
1858,2,0,1,11,14.63713724191378,2.3773854427839076,2.2124428039645583
1859,13,0,0,10,13.40458723685807,2.32788775060816,1.692503926844927
1860,13,0,1,11,14.427133007159597,1.8663432103626025,2.150915125051222
1861,27,1,1,11,13.62506501085259,2.73925095805106,3.044972417141016
1862,5,0,0,11,14.508016958717754,1.6910970928252305,1.938348326977718
1863,3,0,0,11,14.309593076464864,1.8703998326799813,2.6839712349012044
1864,9,1,1,12,15.339180530000412,2.97907800332296,4.241032601557321
1865,29,1,0,10,13.8532196965377,2.8043639691155757,3.0239125877287916
1866,26,1,0,10,13.738787182204591,1.2942112840969955,2.3887988887642195
1867,4,0,1,11,13.602133979135786,1.8939150363078776,1.5815848148017388
1868,7,1,1,11,14.452314017502076,2.3484017398360457,3.2614594354453046
1869,13,0,1,11,14.28692962927434,1.8128113400728068,1.7381646583562778
1870,2,1,1,11,13.774881472477679,1.3885778189602402,2.257864190984339
1871,17,1,0,14,16.60524553134592,3.4302583020281565,3.0622323933045914
1872,22,1,1,12,15.522099112841735,2.5213452616418754,3.8417271831832025
1873,15,0,0,11,14.344999472635678,2.219112172069715,1.817651575874419
1874,12,0,0,11,14.271059793134347,1.7087961256465793,2.163876102742601
1875,19,0,1,11,13.862193069079092,1.821654347523122,1.6794109688231185
1876,16,1,1,11,15.004532630735548,2.6717731950310712,3.916818430360585
1877,2,1,1,15,16.71691614493568,3.972108006611613,4.763709946326367
1878,25,1,0,11,15.068253484031938,2.8817103963295363,3.193550725885423
1879,2,1,1,12,15.085212540280235,3.2727712760465284,3.362112661006113
1880,28,0,1,11,14.52965496073454,2.777988897481865,2.7736856949125697
1881,10,0,0,11,14.077034450273294,1.707973331490328,1.8252860049056088
1882,2,0,1,11,14.578910263608115,2.3137067534384324,2.5136536226911668
1883,30,0,0,11,14.642817178617612,1.9559753436411504,1.409911822324239
1884,1,1,1,11,14.393919013401138,3.353649685289579,3.2759386166661
1885,26,0,1,10,14.684736973316527,2.5238887967094343,2.121031786588001
1886,4,1,1,12,15.115895417481184,1.9827676332756696,2.453913846579251
1887,13,0,0,11,14.558427549239491,2.5817705602191454,1.7840207511266872
1888,5,1,0,12,15.58232170109003,3.587388983123693,3.911207044571852
1889,16,0,0,11,14.946718747354362,2.496773340173678,2.8329753551271906
1890,17,1,0,11,14.555444538302938,2.937835844748113,3.6691555737630903
1891,4,0,0,10,14.284622559774327,1.8786968989693562,1.6119005952014942
1892,14,1,0,12,15.44402171934545,3.4286442690647316,4.076207598243713
1893,5,0,1,12,14.745487272470815,2.03482987260185,2.4361755659052093
1894,14,1,1,11,14.155860568919339,1.3340741653098347,1.7868518986510182
1895,3,1,0,12,14.882807246076137,3.864105729247013,3.099777440735135
1896,22,0,1,10,14.108553841217752,1.8847065469900168,1.5070287136930156
1897,15,0,1,11,14.53729730810133,2.5761487936352205,2.384733331972116
1898,22,1,1,11,14.660568591252495,3.238818823188728,3.660241963221888
1899,20,1,0,14,16.44768607307973,3.1586096550015212,3.291167063291052
1900,7,0,1,12,14.976245022916196,2.98941020633122,2.8130458146443016
1901,15,0,0,12,15.149330260853002,1.8282647500474754,2.722480379019754
1902,2,0,0,10,12.763679324773433,-0.22160475743805821,0.5312558068866637
1903,29,0,0,11,14.404576106760828,2.6330706645353263,2.4080077294062856
1904,23,1,1,10,13.962178474260611,1.3126460976063585,2.391599716348299
1905,25,0,0,11,14.283499682001004,1.6708797878039081,2.585053800095053
1906,8,1,0,11,14.1144157063405,2.6997509500067887,3.2527020728976943
1907,9,0,1,10,13.726622117886544,0.08449030200373524,0.9353448155008787
1908,24,0,1,11,13.688687836252026,2.322547515414329,1.9848465219455325
1909,3,0,1,12,14.372564210355925,2.6848417486209017,2.957152382453444
1910,8,0,1,11,14.792523780357675,2.1234891035395753,2.7897446070695113
1911,15,0,1,11,15.438222802715975,2.778260102695331,2.3933961647296726
1912,29,0,1,11,14.376419603297611,1.6477112063019934,2.0242073743180415
1913,27,1,1,11,14.34919564953208,2.7306538746884157,3.094282652301908
1914,7,0,0,11,14.344129745737972,2.9291841713317623,2.7280400548494117
1915,25,0,1,10,13.354542752455972,2.1015144971505286,1.135881567280224
1916,28,1,1,13,15.636749242579924,2.6661119973982954,2.9166901324915417
1917,15,1,1,12,14.28783788300158,3.080223933267341,2.911560602943187
1918,26,1,0,11,14.66535786315367,1.1750775342904038,2.4259103078893043
1919,29,0,0,11,14.857499539951853,2.539524278965891,2.6946021426078115
1920,4,0,0,11,14.18579734066713,1.5670207490375132,1.7537760470113235
1921,9,0,0,10,13.572748863417786,1.9774916034251828,1.4573152407046996
1922,14,1,1,11,14.427576891367968,2.319366663500108,3.177609496003547
1923,11,0,1,13,14.838659854112993,3.511982104573377,2.730678866017179
1924,14,1,1,11,14.544936169299492,2.9012143561557364,3.884817396151897
1925,22,1,1,12,14.701868635999823,2.852682855778489,3.35862874466456
1926,15,0,0,11,14.411479235332807,2.2805906974892514,2.329043445946932
1927,27,0,0,11,14.040904285788873,2.8630766200274325,2.348030799185354
1928,19,1,0,11,15.373833037452341,2.798136043840616,3.423236001270876
1929,7,0,0,11,15.109529117240431,2.824532567171967,2.900057088248707
1930,30,0,0,12,14.961117756413435,2.032311288136942,2.1274297965046296
1931,2,1,1,11,15.15955172830821,4.156210677918385,3.282294673147429
1932,27,1,0,12,14.717893020265313,2.8171464623958005,3.620489002918316
1933,14,1,0,11,13.758176052062398,1.075957061582455,1.8611258589403195
1934,5,0,1,10,14.314943480388855,3.2853338740709463,2.621454166706528
1935,6,0,0,10,14.107617824916398,1.784435934306292,1.645347714923958
1936,20,0,0,11,13.561100860147246,2.583496143921632,2.17971528084924
1937,14,0,0,11,14.416402972978519,1.7278275391351263,1.7579835574794151
1938,6,1,1,12,15.575094599316312,2.5219950533203144,2.5932156327139357
1939,2,1,0,12,15.076023459796142,3.903338298224198,3.9879484223658226
1940,4,0,1,11,14.773316925491544,1.7492933314744796,2.3378765304282534
1941,4,1,0,11,14.720606281097748,2.031227833809573,3.230059672792483
1942,29,0,0,11,13.942120948944046,2.2935954470049316,2.372391041137487
1943,4,1,0,10,13.915879602026164,1.469146001576956,2.0640712015954317
1944,5,1,0,11,14.18219372731181,0.9231978084450927,2.182779750727821
1945,24,0,0,12,14.380261091970464,1.9819215340970342,2.372439674588014
1946,11,1,0,11,14.555144550168833,3.1228507332337836,3.032795169419806
1947,28,0,1,11,14.535754952514623,2.0734422654299998,2.1892883028483716
1948,27,0,1,11,14.753938702892858,2.5698214613005734,2.723125701362921
1949,24,0,1,11,14.54087706810466,2.48280883913051,2.548769451059913
1950,29,1,0,12,14.840253624689918,2.103184264122126,2.9853697252160067
1951,29,0,0,11,14.171777889524606,1.8348589005085363,2.0076638214062403
1952,20,1,1,13,15.34462168604356,3.2818154043404606,3.655977286674113
1953,24,0,1,11,13.848809607788235,2.4205453196964255,2.6322591831832636
1954,19,1,0,12,15.081563787876263,3.162590088860226,3.807103325278208
1955,29,1,1,13,15.405901969690467,2.691707937300434,3.9658782782669073
1956,14,0,0,11,13.942555568763067,-0.26144031097591036,0.28241088391973523
1957,16,0,0,10,13.817198594935112,1.9142435840594794,1.3787607666409392
1958,26,1,1,13,15.031395260731406,2.103660651134801,3.4192583316969998
1959,30,0,1,11,14.423742014175975,2.2199403172035526,2.334651501916647
1960,28,1,0,11,14.271210779718107,2.2528110987406245,3.109893964502083
1961,10,0,0,12,14.68295490473899,2.2751362795862584,2.0685587620071537
1962,15,0,0,10,14.49266093794776,2.63573912431785,2.588696887456453
1963,29,0,1,10,13.73628817649254,1.7890706151504396,2.0041725656496103
1964,10,0,1,10,13.97885945389243,1.7354048144136178,1.1161250280066923
1965,15,1,1,10,13.378440371574913,0.9860236533499287,1.6961008304014256
1966,11,1,0,11,14.348129546223438,2.293934538576806,2.8804101498648005
1967,23,0,1,11,14.07711944041993,1.6575054602867971,2.3011316988391495
1968,16,0,0,12,14.251682567559186,1.787928956821626,1.494108448644525
1969,3,0,0,11,14.255098493211591,2.473757850627068,1.9662122928639414
1970,7,0,0,11,14.701499132605191,2.5345279762040143,2.190276517252593
1971,14,0,1,10,14.168600791850078,1.7333448143101977,2.0657537681778972
1972,9,1,0,11,14.112988106617086,2.555139487448944,2.9631260827552777
1973,25,1,1,10,13.639119378236924,1.1307653439843015,1.9450117668742115
1974,3,1,1,11,14.524365631814687,1.4706384245088,2.3805398275251535
1975,22,1,0,10,13.441274181683886,1.1482829926542915,2.189249844960643
1976,18,1,0,11,14.63717880568383,2.381650635453336,3.4038969117998454
1977,14,0,1,11,14.370855625608577,2.7819999790191376,2.6359886517225037
1978,24,1,1,13,16.40541727181447,3.5951159276990143,4.202269977980399
1979,16,1,0,12,15.141646873906376,3.0973740020339653,3.0923043111891038
1980,3,1,1,10,14.439732685531627,1.4522051325875038,2.2826459707656923
1981,15,0,1,11,14.930696182272928,2.749409613513904,2.2950860816816236
1982,8,0,0,11,14.532307424058471,1.8541872364299277,2.3805379974246286
1983,29,0,0,10,14.258477132189464,1.8857041613747492,1.3740270304074584
1984,26,1,1,11,15.094123028012758,2.092329153885964,3.173833819273186
1985,28,1,1,15,16.26382191557915,2.62319887651877,3.2218595580253737
1986,27,1,1,12,14.665170254550823,2.8845395361062613,2.979833637355683
1987,28,1,0,11,14.766269137746441,2.2274435636898944,3.585883412827623
1988,26,0,1,11,14.377731309373024,1.819502149891835,2.022365246024196
1989,5,1,1,11,13.62887926729,1.3718952002453761,1.987367125864253
1990,17,0,0,10,13.716961314326559,2.1291392652905077,1.719235239113776
1991,14,1,1,11,14.283656769477696,1.1522676158610483,2.597225075728466
1992,11,1,0,11,15.227878639040412,2.521546606212253,3.9449328420344014
1993,8,1,1,12,14.957146851116786,3.961361324132709,3.780178650951782
1994,21,1,0,11,14.838316544051048,2.04778469222797,2.7370214660936982
1995,10,0,1,11,13.68639224554492,1.6726752609845923,1.8399546087046132
1996,10,0,0,11,14.168258994030554,1.9152560598934798,1.3786103776909595
1997,15,0,1,11,13.928541765008447,2.166292957704148,1.5242421095149747
1998,29,0,1,11,14.696514387561683,3.3191377957259602,2.4933614610429484
1999,16,1,1,10,13.97936108635467,1.3332897978318135,1.7410296614933787
2000,30,1,1,10,13.604106681755942,1.1500926481876912,1.8966131600169558
2001,18,0,1,14,15.548188927501677,2.2056928629715076,2.4070790598129816
2002,1,0,1,11,14.311115260705128,2.4144434513545305,2.316389429230056
2003,15,0,0,11,14.44579910963535,1.8809272952681466,2.134406646130538
2004,29,0,1,11,14.274004493165506,2.0114665169486825,1.7867798035383962
2005,20,0,1,11,14.641402812245893,1.7334660886204427,2.208801078105709
2006,4,0,0,12,14.529515402841566,2.76271215418157,1.904787423943988
2007,26,1,1,10,14.24295793422433,1.0399842579042613,2.469261762776831
2008,11,1,1,11,14.018951195709196,1.4427219174994923,2.076890978925644
2009,14,0,0,10,12.681225394714346,1.031654377118274,0.682387332315765
2010,11,1,1,11,14.539916664223,0.7388033644832082,2.155483492467341
2011,30,0,1,11,14.250067056051252,2.1381839089468495,1.952684238386195
2012,3,0,0,11,14.82075864355709,2.5879726076694607,3.0120620800362428
2013,13,1,1,12,15.632242835222868,3.042681853034135,2.971997842665183
2014,11,0,0,11,13.56013900795917,0.779677434668788,1.36254546294159
2015,15,0,0,11,14.690834164744686,2.4276321557050147,1.5318965333957284
2016,29,0,1,11,14.698734503791087,2.812664825164698,2.0953952020809457
2017,28,1,0,10,13.731309974444482,1.362703757777386,2.0689452124771175
2018,25,0,1,11,14.71960345406853,2.327934399718299,2.567241397174258
2019,30,1,0,13,15.265114643358682,3.190630791648821,3.0893662708822704
2020,17,0,0,11,14.030522761034735,2.73501609249279,2.545646104440352
2021,15,0,0,11,14.668729356740311,1.561776237115258,1.7527188440848174
2022,26,1,1,10,14.097833496606615,0.874772741194166,1.075554555150592
2023,29,0,1,10,14.070938036813596,1.5944386729322608,2.2722708858318863
2024,7,1,1,11,14.265600298708497,2.7650606260369868,2.7507797234639297
2025,14,1,0,11,13.69539879123317,1.293220899873079,2.0402760467860594
2026,11,1,1,11,14.173044410146671,1.1339536708161146,1.457851309334758
2027,10,1,1,11,14.758558620420043,3.064138522049068,3.5654524183592353
2028,15,0,0,11,14.901361261242053,1.5920153532626318,2.482552025502584
2029,6,0,0,12,15.668986861589035,3.02813326733106,3.5208164804460482
2030,2,0,1,11,14.32680346884691,2.944666271724396,2.8338741205669913
2031,6,1,1,11,14.49693086375017,1.9580957315289935,2.938281904107806
2032,25,1,0,15,16.54411570524982,3.8987704594149717,4.104654499193703
2033,3,1,0,12,14.878673148431538,2.9185980448240723,3.682038271228548
2034,13,0,1,12,14.560231511819103,2.5305654943321723,1.9809662875798018
2035,13,1,1,11,14.6736957466402,2.969884561834271,2.9845235820144147
2036,27,1,1,14,16.084559454934976,2.688062622418117,3.726958895299276
2037,19,1,0,11,13.980466843870687,1.4685046169196774,2.0787861414546573
2038,13,0,0,11,14.365756697660016,2.1183213935340666,2.6381478560543115
2039,16,0,1,11,14.060126240392636,2.329034443075166,2.189998920093279
2040,21,0,1,10,14.14696613738375,1.903546872820034,1.8236869574821375
2041,14,0,1,12,14.7571017473097,2.5881901833063568,2.8897725824038973
2042,24,0,1,11,14.336167406071588,2.2968467130917443,2.434102167718814
2043,8,0,1,11,14.3260085269964,2.2046858514780863,1.5963858137826474
2044,18,0,0,11,14.002761250405172,1.506029917744134,1.2728620323185145
2045,3,0,1,11,14.951522460942586,2.248535972176338,2.1207217045405224
2046,25,1,1,11,13.842042225151694,1.0601607350756685,2.494619400556521
2047,7,0,0,10,14.008442680085514,0.6754188333010162,1.3482104287863412
2048,28,1,0,13,15.273091688625513,2.119488121486479,3.039840786842557
2049,9,1,0,18,17.652307980782062,4.0178437309802915,3.8744696860102272
2050,24,1,0,11,14.663834009164685,2.0405556567304157,2.896531045224431
2051,13,1,0,13,15.64567595867788,3.4582287187839453,2.7820565490447486
2052,26,1,1,12,15.052925824861097,2.779954815091286,3.7299368855767145
2053,15,1,0,13,15.34321342196565,2.2479523635999925,2.9034340721063874
2054,5,0,1,11,14.142589451381188,2.045972548420264,1.456638736666709
2055,12,0,1,11,14.27751801401564,1.9964392570102794,2.0723025867796894
2056,12,0,0,11,14.488683729031658,1.926854717322962,2.014233943758642
2057,8,0,1,11,14.577161248656033,2.077202159709369,2.0123060799834103
2058,28,0,1,11,15.060596419273292,2.1833846751775967,1.8459226456451658
2059,7,0,0,12,15.219636817988732,2.169462001663539,2.138487906651157
2060,27,0,0,11,14.598511728682935,1.9992817705725792,1.7384851893836224
2061,21,0,0,11,14.804272011750916,2.802459883680714,2.250923717349499
2062,13,1,0,13,14.776617245201217,2.4823741636473136,3.3034483531304857
2063,17,0,0,11,14.113181860095498,1.6142882834247616,1.143016249108668
2064,15,0,1,10,13.497951542598987,1.3003425718340493,0.6137722057810863
2065,7,1,1,12,15.554543159283005,2.082411999693838,3.300406486905662
2066,22,0,0,11,14.029564352434797,1.9250650128648656,2.1379439469625074
2067,12,0,1,11,14.383778605937598,1.8609841324347478,1.598499103420459
2068,9,0,1,11,14.123107125078047,2.191966071310777,2.4386705426498443
2069,20,1,1,11,15.271152864219498,2.165133928931185,2.653702896077553
2070,8,1,0,11,14.771272698796079,2.096779282822633,3.0279086384901124
2071,28,0,1,12,15.065124736747803,3.3308741192961833,2.229479227926718
2072,5,0,0,12,14.581042613175814,2.963078633187222,2.6457535029433785
2073,29,0,1,10,14.190467203794439,2.289774424364823,2.259185089013955
2074,8,1,1,11,14.720277614942107,1.9948663525728945,3.124830997766164
2075,14,0,0,11,14.300000346430265,1.9412167738080326,NA
2076,15,0,0,11,14.582305239870557,2.2987178704267492,3.161965172625638
2077,22,1,0,12,15.359622744592233,1.474680182838125,2.5663440008279568
2078,9,0,0,12,14.763402481342174,3.261600386952139,2.4837211230290483
2079,12,1,1,11,13.902106855048274,2.105811241821163,2.5742970076238656
2080,17,0,1,11,14.942479762715635,2.4967129953007086,2.723609292925118
2081,22,1,0,12,15.131687905437484,3.204774089046062,3.539398349000877
2082,30,0,1,12,15.370337892226077,2.188147469816016,2.4393266159029876
2083,24,0,0,11,14.889095969549297,2.579239779661662,1.9588086649976677
2084,8,0,1,10,13.69368823333997,2.289076914593779,1.8098156018934353
2085,28,0,0,12,15.575364410513052,2.7681081690122737,2.733724401327671
2086,30,0,1,11,14.643173230059299,2.554812310296878,1.9729685973438915
2087,8,1,0,10,13.796046493055524,0.9248389635054315,1.4934089235646815
2088,2,0,0,11,14.564459471536335,2.4989561291635285,2.0394996177830396
2089,13,0,1,11,14.024987492190382,1.7875361125216445,1.976202878601097
